Language,_id,rater_answer,a_domain,a_register,b_domain,b_register,difficulty,familiarity,question_,section,wordphrase_a,wordphrase_a_translation,wordphrase_b,wordphrase_b_translation,_unit_id,_created_at,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,Answer,Alternate Answer,Score,Answers,Grouping,Market
Chinese-Traditional,5868973777,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-24 08:50:31,2020-12-24 08:50:22,False,cf_internal,0.8535,46305142,TWN,21.0,Tainan,59.125.214.139,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869661237,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-24 12:48:12,2020-12-24 12:48:07,False,cf_internal,0.9049,45492033,NLD,,,45.135.186.128,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869811683,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-24 15:27:54,2020-12-24 15:27:37,False,cf_internal,0.908,46304816,TWN,2.0,Kaohsiung,49.159.76.14,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870045627,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-25 05:17:03,2020-12-25 05:16:36,False,cf_internal,0.9225000000000001,45709019,TWN,21.0,Tainan,1.172.57.80,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870059410,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-25 06:43:28,2020-12-25 06:43:21,False,cf_internal,0.9222,45709058,HKG,0.0,Central District,84.17.57.35,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870151178,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-25 09:17:28,2020-12-25 09:16:42,False,cf_internal,0.9125000000000001,45492778,HKG,0.0,Central District,124.244.22.144,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870313222,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-25 11:51:00,2020-12-25 11:50:28,False,cf_internal,0.9302,45516010,TWN,19.0,Taichung,36.232.1.172,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870317278,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-25 12:11:35,2020-12-25 12:11:29,False,cf_internal,0.9344,46306145,TWN,19.0,Taichung,180.217.234.183,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870573114,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-26 02:19:52,2020-12-26 02:18:10,False,cf_internal,0.8848,45689879,HKG,0.0,Tsuen Wan,221.127.30.44,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870591181,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-26 03:39:53,2020-12-26 03:39:33,False,cf_internal,0.9236000000000001,45494229,HKG,0.0,Yuen Long,218.250.2.130,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870614434,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-26 05:20:58,2020-12-26 05:20:49,False,cf_internal,0.9078,45894202,HKG,0.0,Central District,218.102.173.38,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871013605,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-26 18:57:18,2020-12-26 18:56:23,False,cf_internal,0.9229,45488857,TWN,19.0,Taichung,39.9.194.77,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871265714,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-27 08:01:58,2020-12-27 08:01:53,False,cf_internal,0.9214,46306299,TWN,3.0,Taipei,223.200.89.19,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871705886,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-27 12:29:46,2020-12-27 12:28:45,False,cf_internal,0.9147000000000001,45911178,HKG,0.0,Central District,49.130.131.56,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871797187,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-27 13:46:26,2020-12-27 13:46:23,False,cf_internal,0.9306000000000001,45862229,TWN,3.0,Taipei,223.140.184.77,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871843817,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-27 16:01:03,2020-12-27 16:00:52,False,cf_internal,0.9068,45516283,HKG,0.0,Central District,218.190.208.226,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871853549,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-27 16:35:53,2020-12-27 16:35:47,False,cf_internal,0.9106000000000001,45526273,TWN,21.0,Tainan,220.143.145.24,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872124344,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-28 02:26:54,2020-12-28 02:26:48,False,cf_internal,0.9143,45517508,HKG,0.0,Yuen Long,61.18.117.56,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872220526,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-28 04:53:10,2020-12-28 04:53:05,False,cf_internal,0.9112,45799414,HKG,0.0,Tin Shui Wai,168.70.127.131,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872526049,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-28 09:51:15,2020-12-28 09:51:08,False,cf_internal,0.8231,46310963,TWN,3.0,Taipei,103.4.29.80,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872994043,a_and_b_have_the_same_meaning,general vocabulary,slang/informal,general vocabulary,neutral,easy,familiar,20,Close Match,上當,to be cheated,被騙,to be deceived,2914023495,2020-12-28 15:32:50,2020-12-28 15:31:41,False,cf_internal,0.7954,46289965,PHL,20.0,Imus,124.106.180.38,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,GT,ZH-ZH
Chinese-Traditional,5868366889,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-24 00:03:11,2020-12-24 00:02:54,False,cf_internal,1.0,45711188,TWN,3.0,Taipei,114.24.30.200,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868400279,b_is_more_specific_than_a,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-24 01:28:40,2020-12-24 01:28:26,False,cf_internal,0.9563,46197780,TWN,3.0,Taipei,49.216.59.121,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868444856,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-24 03:10:54,2020-12-24 03:10:47,False,cf_internal,0.8917,46102414,AUS,2.0,Kellyville,101.179.219.27,a_and_b_are_related,0,1,a_and_b_are_related;0,GT,ZH-ZH
Chinese-Traditional,5868461817,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-24 03:46:05,2020-12-24 03:44:35,False,cf_internal,0.9328000000000001,45492267,HKG,0.0,Central District,123.203.180.92,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868532215,a_is_more_specific_than_b,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-24 05:43:36,2020-12-24 05:42:06,False,cf_internal,0.8945000000000001,45516158,TWN,5.0,Changhua,36.232.252.39,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868541756,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-24 06:03:40,2020-12-24 06:03:24,False,cf_internal,0.8859,45493055,TWN,8.0,Hsinchu,36.228.121.9,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868974592,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-24 08:50:44,2020-12-24 08:50:34,False,cf_internal,0.8535,46305142,TWN,21.0,Tainan,59.125.214.139,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869662153,a_is_more_specific_than_b,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-24 12:48:46,2020-12-24 12:48:15,False,cf_internal,0.9049,45492033,NLD,,,45.135.186.128,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869812195,a_and_b_have_the_same_meaning,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-24 15:29:32,2020-12-24 15:27:56,False,cf_internal,0.908,46304816,TWN,2.0,Kaohsiung,49.159.76.14,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870045680,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-25 05:17:28,2020-12-25 05:17:05,False,cf_internal,0.9225000000000001,45709019,TWN,21.0,Tainan,1.172.57.80,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870060240,b_is_more_specific_than_a,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-25 06:48:34,2020-12-25 06:48:01,False,cf_internal,0.9222,45709058,HKG,0.0,Central District,84.17.57.35,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870152461,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-25 09:18:36,2020-12-25 09:17:30,False,cf_internal,0.9125000000000001,45492778,HKG,0.0,Central District,124.244.22.144,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870313308,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-25 11:51:27,2020-12-25 11:51:02,False,cf_internal,0.9302,45516010,TWN,19.0,Taichung,36.232.1.172,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870317422,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-25 12:12:13,2020-12-25 12:11:37,False,cf_internal,0.9344,46306145,TWN,19.0,Taichung,180.217.234.183,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870573480,b_is_more_specific_than_a,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-26 02:21:44,2020-12-26 02:19:55,False,cf_internal,0.8848,45689879,HKG,0.0,Tsuen Wan,221.127.30.44,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870591390,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-26 03:40:46,2020-12-26 03:39:55,False,cf_internal,0.9236000000000001,45494229,HKG,0.0,Yuen Long,218.250.2.130,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870614820,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-26 05:22:23,2020-12-26 05:21:00,False,cf_internal,0.9078,45894202,HKG,0.0,Central District,218.102.173.38,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871013859,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-26 18:57:44,2020-12-26 18:57:22,False,cf_internal,0.9229,45488857,TWN,19.0,Taichung,39.9.194.77,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871265811,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-27 08:02:14,2020-12-27 08:02:00,False,cf_internal,0.9214,46306299,TWN,3.0,Taipei,223.200.89.19,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871709126,b_is_more_specific_than_a,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-27 12:31:47,2020-12-27 12:29:49,False,cf_internal,0.9147000000000001,45911178,HKG,0.0,Central District,49.130.131.56,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871797483,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-27 13:46:45,2020-12-27 13:46:29,False,cf_internal,0.9306000000000001,45862229,TWN,3.0,Taipei,223.140.184.77,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871843854,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-27 16:01:15,2020-12-27 16:01:05,False,cf_internal,0.9068,45516283,HKG,0.0,Central District,218.190.208.226,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871853634,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-27 16:36:10,2020-12-27 16:35:55,False,cf_internal,0.9106000000000001,45526273,TWN,21.0,Tainan,220.143.145.24,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872124699,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-28 02:27:12,2020-12-28 02:26:56,False,cf_internal,0.9143,45517508,HKG,0.0,Yuen Long,61.18.117.56,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872220695,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-28 04:53:30,2020-12-28 04:53:13,False,cf_internal,0.9112,45799414,HKG,0.0,Tin Shui Wai,168.70.127.131,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872526562,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-28 09:51:29,2020-12-28 09:51:18,False,cf_internal,0.8231,46310963,TWN,3.0,Taipei,103.4.29.80,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872995409,a_and_b_are_related,science,technical,science,technical,medium,unfamiliar,21,Close Match,太陽系,solar system,行星,planet,2914023496,2020-12-28 15:33:32,2020-12-28 15:32:52,False,cf_internal,0.7954,46289965,PHL,20.0,Imus,124.106.180.38,a_and_b_are_related,0,1,a_and_b_are_related;0,GT,ZH-ZH
Chinese-Traditional,5868367231,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-24 00:03:43,2020-12-24 00:03:13,False,cf_internal,1.0,45711188,TWN,3.0,Taipei,114.24.30.200,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868400369,b_is_more_specific_than_a,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-24 01:28:52,2020-12-24 01:28:42,False,cf_internal,0.9563,46197780,TWN,3.0,Taipei,49.216.59.121,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868444925,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-24 03:11:05,2020-12-24 03:10:56,False,cf_internal,0.8917,46102414,AUS,2.0,Kellyville,101.179.219.27,a_and_b_are_related,0,1,a_and_b_are_related;0,GT,ZH-ZH
Chinese-Traditional,5868461858,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-24 03:46:13,2020-12-24 03:46:07,False,cf_internal,0.9328000000000001,45492267,HKG,0.0,Central District,123.203.180.92,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868532816,b_is_more_specific_than_a,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-24 05:44:51,2020-12-24 05:43:38,False,cf_internal,0.8945000000000001,45516158,TWN,5.0,Changhua,36.232.252.39,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868541856,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-24 06:03:56,2020-12-24 06:03:42,False,cf_internal,0.8859,45493055,TWN,8.0,Hsinchu,36.228.121.9,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868975333,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-24 08:50:58,2020-12-24 08:50:47,False,cf_internal,0.8535,46305142,TWN,21.0,Tainan,59.125.214.139,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869662360,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-24 12:48:56,2020-12-24 12:48:49,False,cf_internal,0.9049,45492033,NLD,,,45.135.186.128,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869812436,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-24 15:30:19,2020-12-24 15:29:35,False,cf_internal,0.908,46304816,TWN,2.0,Kaohsiung,49.159.76.14,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870045737,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-25 05:17:50,2020-12-25 05:17:30,False,cf_internal,0.9225000000000001,45709019,TWN,21.0,Tainan,1.172.57.80,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870060367,b_is_more_specific_than_a,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-25 06:49:18,2020-12-25 06:48:36,False,cf_internal,0.9222,45709058,HKG,0.0,Central District,84.17.57.35,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870154745,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-25 09:20:28,2020-12-25 09:18:39,False,cf_internal,0.9125000000000001,45492778,HKG,0.0,Central District,124.244.22.144,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870313506,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-25 11:52:30,2020-12-25 11:51:29,False,cf_internal,0.9302,45516010,TWN,19.0,Taichung,36.232.1.172,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870317488,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-25 12:12:27,2020-12-25 12:12:16,False,cf_internal,0.9344,46306145,TWN,19.0,Taichung,180.217.234.183,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870573727,b_is_more_specific_than_a,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-26 02:23:07,2020-12-26 02:21:46,False,cf_internal,0.8848,45689879,HKG,0.0,Tsuen Wan,221.127.30.44,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870591582,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-26 03:41:27,2020-12-26 03:40:49,False,cf_internal,0.9236000000000001,45494229,HKG,0.0,Yuen Long,218.250.2.130,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870615238,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-26 05:24:11,2020-12-26 05:22:26,False,cf_internal,0.9078,45894202,HKG,0.0,Central District,218.102.173.38,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871014261,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-26 18:58:40,2020-12-26 18:57:46,False,cf_internal,0.9229,45488857,TWN,19.0,Taichung,39.9.194.77,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871266024,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-27 08:02:36,2020-12-27 08:02:16,False,cf_internal,0.9214,46306299,TWN,3.0,Taipei,223.200.89.19,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871711144,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-27 12:33:06,2020-12-27 12:31:50,False,cf_internal,0.9147000000000001,45911178,HKG,0.0,Central District,49.130.131.56,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871797672,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-27 13:46:57,2020-12-27 13:46:48,False,cf_internal,0.9306000000000001,45862229,TWN,3.0,Taipei,223.140.184.77,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871843940,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-27 16:01:31,2020-12-27 16:01:17,False,cf_internal,0.9068,45516283,HKG,0.0,Central District,218.190.208.226,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871853680,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-27 16:36:18,2020-12-27 16:36:12,False,cf_internal,0.9106000000000001,45526273,TWN,21.0,Tainan,220.143.145.24,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872125209,b_is_more_specific_than_a,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-28 02:27:30,2020-12-28 02:27:14,False,cf_internal,0.9143,45517508,HKG,0.0,Yuen Long,61.18.117.56,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872220735,a_and_b_are_related,housing,neutral,housing,neutral,easy,familiar,22,Close Match,房子,house,地下室,basement,2914023497,2020-12-28 04:53:39,2020-12-28 04:53:33,False,cf_internal,0.9112,45799414,HKG,0.0,Tin Shui Wai,168.70.127.131,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
