Language,_id,rater_answer,a_domain,a_register,b_domain,b_register,difficulty,familiarity,question_,section,wordphrase_a,wordphrase_a_translation,wordphrase_b,wordphrase_b_translation,_unit_id,_created_at,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,Answer,Alternate Answer,Score,Answers,Grouping,Market
Turkish,5902721513,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 08:58:45,2021-01-21 08:58:26,False,cf_internal,0.9112,46348115,TUR,68.0,Ankara,213.153.243.223,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902724796,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 09:06:32,2021-01-21 09:06:22,False,cf_internal,0.9248000000000001,45493533,TUR,68.0,Ankara,78.170.140.228,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902725321,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 09:07:48,2021-01-21 09:07:42,False,cf_internal,0.9355,45488846,TUR,34.0,Istanbul,31.210.107.203,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902728704,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 09:16:05,2021-01-21 09:15:47,False,cf_internal,0.9417000000000001,45853533,TUR,34.0,Istanbul,62.244.207.133,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902730231,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 09:19:44,2021-01-21 09:19:38,False,cf_internal,0.9398000000000001,44653035,GBR,,,23.106.56.37,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902735487,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 09:25:54,2021-01-21 09:25:50,False,cf_internal,0.929,46306572,TUR,35.0,Izmir,176.88.68.234,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902737423,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 09:28:14,2021-01-21 09:28:07,False,cf_internal,0.928,45495906,TUR,34.0,Istanbul,31.223.99.92,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902738239,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 09:30:18,2021-01-21 09:30:12,False,cf_internal,0.9177000000000001,46348147,TUR,68.0,Ankara,176.88.76.57,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902751522,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 09:42:33,2021-01-21 09:42:24,False,cf_internal,0.9420000000000001,45827748,TUR,68.0,Ankara,31.206.9.118,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902753212,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 09:44:51,2021-01-21 09:44:45,False,cf_internal,0.9202,46348159,TUR,48.0,Mugla,95.0.12.165,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902758270,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 09:56:31,2021-01-21 09:56:21,False,cf_internal,0.9391,46348171,TUR,35.0,Izmir,88.230.155.27,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902761916,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 10:03:37,2021-01-21 10:03:25,False,cf_internal,0.9451,45840092,TUR,68.0,Ankara,176.234.140.189,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902763909,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 10:06:45,2021-01-21 10:06:40,False,cf_internal,0.9481,46348184,TUR,34.0,Istanbul,31.155.247.9,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902770838,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 10:17:43,2021-01-21 10:17:38,False,cf_internal,0.9304,46348201,TUR,63.0,Sanliurfa,5.24.4.224,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902773558,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 10:22:24,2021-01-21 10:22:14,False,cf_internal,0.9248000000000001,46348196,TUR,68.0,Ankara,212.252.140.56,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902776323,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 10:26:53,2021-01-21 10:26:45,False,cf_internal,0.9074000000000001,46202932,TUR,91.0,Osmaniye,213.43.118.130,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902776324,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 10:26:53,2021-01-21 10:26:42,False,cf_internal,0.89,46348204,TUR,34.0,Istanbul,78.173.57.137,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902785909,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 10:41:22,2021-01-21 10:41:13,False,cf_internal,0.9294,45490659,TUR,68.0,Ankara,185.205.94.247,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902791625,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 10:51:14,2021-01-21 10:51:08,False,cf_internal,0.9104000000000001,45738266,TUR,34.0,Istanbul,82.222.98.184,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902803690,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 11:11:18,2021-01-21 11:11:00,False,cf_internal,0.9267000000000001,46063325,TUR,54.0,Sakarya,88.231.132.98,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902810719,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 11:21:21,2021-01-21 11:21:08,False,cf_internal,0.9211,46306316,TUR,34.0,Istanbul,85.99.183.176,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902818515,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 11:30:43,2021-01-21 11:30:17,False,cf_internal,0.9398000000000001,46348239,TUR,16.0,Bursa,176.42.19.204,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902837775,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 11:57:25,2021-01-21 11:56:54,False,cf_internal,0.9384,45747059,TUR,68.0,Ankara,149.0.160.225,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902837964,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 11:57:43,2021-01-21 11:57:39,False,cf_internal,0.9301,45763539,POL,78.0,Warsaw,195.191.163.21,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902838770,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 11:59:00,2021-01-21 11:58:38,False,cf_internal,0.94,45761117,TUR,34.0,Istanbul,95.5.188.193,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902843579,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 12:07:18,2021-01-21 12:07:03,False,cf_internal,0.9156000000000001,46154853,TUR,,,31.142.30.2,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902843714,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 12:07:29,2021-01-21 12:07:09,False,cf_internal,0.9221,46068653,TUR,83.0,Gaziantep,212.252.143.65,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902844325,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 12:08:22,2021-01-21 12:07:56,False,cf_internal,0.9377000000000001,45940029,TUR,55.0,Samsun,37.130.104.176,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902848293,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 12:14:36,2021-01-21 12:14:25,False,cf_internal,0.9228000000000001,46348292,TUR,34.0,Istanbul,85.102.104.218,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902852103,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 12:20:02,2021-01-21 12:19:57,False,cf_internal,0.9033,45815738,TUR,68.0,Ankara,178.233.21.41,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902853560,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 12:22:15,2021-01-21 12:22:11,False,cf_internal,0.9192,46348300,TUR,68.0,Ankara,78.175.50.231,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902889965,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 13:09:20,2021-01-21 13:09:13,False,cf_internal,0.9348000000000001,46348346,TUR,32.0,Mersin,212.252.117.48,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902909262,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 13:27:45,2021-01-21 13:27:40,False,cf_internal,0.9214,45638934,TUR,68.0,Ankara,46.221.70.11,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902920112,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 13:40:21,2021-01-21 13:40:17,False,cf_internal,0.9141,46304577,GRC,35.0,Athens,109.242.140.11,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902920123,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 13:40:24,2021-01-21 13:40:20,False,cf_internal,0.9141,46304602,GRC,35.0,Athens,109.242.140.11,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902927222,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 13:46:04,2021-01-21 13:46:00,False,cf_internal,0.9351,46348378,TUR,35.0,Izmir,85.107.78.76,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902934003,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 13:52:17,2021-01-21 13:51:52,False,cf_internal,0.9271,46062693,TUR,34.0,Istanbul,82.222.237.104,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902941979,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 13:59:34,2021-01-21 13:59:27,False,cf_internal,0.8696,45662858,TUR,,,31.142.246.75,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902942636,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 14:00:11,2021-01-21 13:59:58,False,cf_internal,0.929,46348381,TUR,68.0,Ankara,94.54.56.140,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902956405,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 14:12:18,2021-01-21 14:11:26,False,cf_internal,0.9454,45863773,TUR,34.0,Istanbul,94.54.246.19,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902956416,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 14:12:18,2021-01-21 14:11:24,False,cf_internal,0.9454,45490306,TUR,34.0,Istanbul,176.88.93.96,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902963782,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 14:19:32,2021-01-21 14:19:23,False,cf_internal,0.9054000000000001,46348431,TUR,34.0,Istanbul,212.252.137.189,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902997202,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 14:48:15,2021-01-21 14:48:10,False,cf_internal,0.8948,45495811,TUR,68.0,Ankara,31.206.134.82,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5902999511,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 14:50:00,2021-01-21 14:49:52,False,cf_internal,0.9507000000000001,46348458,TUR,46.0,Kahramanmaras,213.186.157.48,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903009702,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 14:57:15,2021-01-21 14:57:09,False,cf_internal,0.9189,45630286,TUR,34.0,Istanbul,24.133.136.9,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903011956,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 14:59:11,2021-01-21 14:58:30,False,cf_internal,0.9431,45861886,TUR,35.0,Izmir,89.252.151.224,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903011965,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 14:59:12,2021-01-21 14:58:28,False,cf_internal,0.9431,46307670,TUR,41.0,Kocaeli,95.10.206.106,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903025451,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 15:10:33,2021-01-21 15:10:27,False,cf_internal,0.931,46348485,TUR,68.0,Ankara,78.174.17.162,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903027241,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 15:12:13,2021-01-21 15:11:30,False,cf_internal,0.9334,46113375,TUR,61.0,Trabzon,78.168.221.242,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903034968,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 15:19:24,2021-01-21 15:19:19,False,cf_internal,0.9253,46348501,TUR,,,5.24.162.32,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903062821,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 15:45:06,2021-01-21 15:45:00,False,cf_internal,0.9345,46277678,TUR,68.0,Ankara,46.155.49.91,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903107265,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 16:25:40,2021-01-21 16:25:34,False,cf_internal,0.9366000000000001,46348577,TUR,68.0,Ankara,24.133.65.13,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903107989,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 16:26:20,2021-01-21 16:26:05,False,cf_internal,0.9249,46271712,TUR,26.0,Eskisehir,81.213.240.89,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903108585,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 16:27:00,2021-01-21 16:26:52,False,cf_internal,0.9077000000000001,46348572,TUR,34.0,Istanbul,37.155.123.181,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903109359,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 16:27:40,2021-01-21 16:27:28,False,cf_internal,0.9063,45495771,TUR,68.0,Ankara,31.206.146.147,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903135345,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 16:45:04,2021-01-21 16:44:47,False,cf_internal,0.9275,46198245,TUR,34.0,Istanbul,159.146.40.247,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903178981,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 17:07:56,2021-01-21 17:07:45,False,cf_internal,0.9496,46348643,TUR,7.0,Antalya,195.142.71.219,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903184881,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 17:13:39,2021-01-21 17:13:21,False,cf_internal,0.9069,46348641,TUR,93.0,Düzce,95.7.222.182,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903188089,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 17:15:59,2021-01-21 17:15:54,False,cf_internal,0.9157000000000001,45897074,TUR,60.0,Tokat,95.70.190.205,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903211538,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 17:28:50,2021-01-21 17:28:35,False,cf_internal,0.935,46203194,TUR,34.0,Istanbul,85.99.16.96,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903217299,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 17:31:45,2021-01-21 17:31:39,False,cf_internal,0.9348000000000001,46208392,TUR,16.0,Bursa,46.106.227.99,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903225622,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 17:35:45,2021-01-21 17:35:23,False,cf_internal,0.9291,46348671,TUR,32.0,Mersin,176.232.77.99,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903255513,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 17:46:38,2021-01-21 17:46:23,False,cf_internal,0.9218000000000001,46348546,TUR,14.0,Bolu,88.245.252.100,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903256700,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 17:46:55,2021-01-21 17:46:50,False,cf_internal,0.9304,46348695,TUR,68.0,Ankara,176.88.74.1,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903272767,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 17:53:56,2021-01-21 17:53:51,False,cf_internal,0.937,46201055,TUR,34.0,Istanbul,82.222.48.202,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903273482,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 17:54:24,2021-01-21 17:54:13,False,cf_internal,0.9264,46348596,TUR,68.0,Ankara,5.46.60.11,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903287924,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 17:58:58,2021-01-21 17:58:51,False,cf_internal,0.9155000000000001,46348718,TUR,34.0,Istanbul,176.234.229.197,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903302804,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 18:04:21,2021-01-21 18:04:09,False,cf_internal,0.9171,45749997,TUR,43.0,Kütahya,176.42.27.198,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903303263,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 18:04:33,2021-01-21 18:04:22,False,cf_internal,0.9358000000000001,45853631,TUR,68.0,Ankara,78.162.141.124,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903304701,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 18:05:14,2021-01-21 18:04:50,False,cf_internal,0.9272,45847006,TUR,68.0,Ankara,176.88.87.106,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903308798,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 18:07:33,2021-01-21 18:07:06,False,cf_internal,0.9456,45488889,TUR,16.0,Bursa,176.42.26.209,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903308840,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 18:07:33,2021-01-21 18:07:05,False,cf_internal,0.9456,45488743,TUR,,,85.153.228.3,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
Turkish,5903313230,a_and_b_have_the_same_meaning,law,neutral,law,neutral,medium,unfamiliar,28,Close Match,kanıt,evidence,delil,evidence,2936097247,2021-01-21 18:09:21,2021-01-21 18:09:14,False,cf_internal,0.9460000000000001,45648349,TUR,34.0,Istanbul,107.150.95.36,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,3A,TR-TR
