Language,_id,rater_answer,a_domain,a_register,b_domain,b_register,difficulty,familiarity,question_,section,wordphrase_a,wordphrase_a_translation,wordphrase_b,wordphrase_b_translation,_unit_id,_created_at,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,Answer,Score,Grouping,Market
Russian,5868498993,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 05:07:37,2020-12-24 05:07:31,False,cf_internal,0.9851000000000001,46294574,RUS,71.0,Yekaterinburg,176.59.212.252,yes,1,Pilot 2,RU-RU
Russian,5868505428,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 05:13:39,2020-12-24 05:13:21,False,cf_internal,0.9851000000000001,45671891,RUS,54.0,Omsk,188.232.168.144,yes,1,Pilot 2,RU-RU
Russian,5868509781,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 05:16:53,2020-12-24 05:16:11,False,cf_internal,0.95,46304962,RUS,8.0,Ufa,37.112.153.118,yes,1,Pilot 2,RU-RU
Russian,5868525430,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 05:31:39,2020-12-24 05:31:27,False,cf_internal,0.9823000000000001,46246507,RUS,40.0,Kurgan,109.195.129.117,yes,1,Pilot 2,RU-RU
Russian,5868530183,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 05:39:30,2020-12-24 05:38:46,False,cf_internal,0.9450000000000001,45816640,RUS,,,81.176.229.138,yes,1,Pilot 2,RU-RU
Russian,5868534048,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 05:47:46,2020-12-24 05:47:29,False,cf_internal,0.9825,29763429,RUS,53.0,Novosibirsk,176.51.229.157,yes,1,Pilot 2,RU-RU
Russian,5868541365,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 06:02:52,2020-12-24 06:02:47,False,cf_internal,0.9591000000000001,45863236,RUS,55.0,Orenburg,95.105.125.29,yes,1,Pilot 2,RU-RU
Russian,5868558865,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 06:25:06,2020-12-24 06:24:59,False,cf_internal,0.9808,46305030,RUS,71.0,Yekaterinburg,5.165.3.193,yes,1,Pilot 2,RU-RU
Russian,5868562396,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 06:27:35,2020-12-24 06:27:29,False,cf_internal,0.9446,46305032,RUS,73.0,Kazan,178.204.47.81,yes,1,Pilot 2,RU-RU
Russian,5868578903,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 06:35:00,2020-12-24 06:34:54,False,cf_internal,0.9607,45815879,RUS,29.0,Prokop'yevsk,2.62.46.20,yes,1,Pilot 2,RU-RU
Russian,5868637662,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 06:57:54,2020-12-24 06:57:28,False,cf_internal,0.95,46305065,RUS,86.0,Voronezh,217.118.95.74,yes,1,Pilot 2,RU-RU
Russian,5868788841,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 07:54:40,2020-12-24 07:54:21,False,cf_internal,0.9063,46259873,RUS,42.0,Sosnovy Bor,91.203.169.206,yes,1,Pilot 2,RU-RU
Russian,5868812626,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 08:03:22,2020-12-24 08:03:13,False,cf_internal,0.9512,45690890,RUS,47.0,Stupino,31.185.5.171,yes,1,Pilot 2,RU-RU
Russian,5868820216,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 08:06:00,2020-12-24 08:05:48,False,cf_internal,0.9480000000000001,46305120,RUS,,,185.204.0.115,yes,1,Pilot 2,RU-RU
Russian,5868828855,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 08:09:03,2020-12-24 08:08:33,False,cf_internal,0.9536,46305124,RUS,38.0,Krasnodar,178.155.4.122,yes,1,Pilot 2,RU-RU
Russian,5868832401,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 08:10:15,2020-12-24 08:10:07,False,cf_internal,0.925,46262637,RUS,48.0,Moscow,5.62.18.125,yes,1,Pilot 2,RU-RU
Russian,5868834873,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 08:11:07,2020-12-24 08:10:51,False,cf_internal,0.9689000000000001,45816216,RUS,66.0,Saint Petersburg,188.242.11.126,yes,1,Pilot 2,RU-RU
Russian,5869050573,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 09:12:29,2020-12-24 09:12:24,False,cf_internal,0.9511000000000001,45676942,RUS,66.0,Saint Petersburg,91.122.150.101,yes,1,Pilot 2,RU-RU
Russian,5869137593,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 09:37:12,2020-12-24 09:36:55,False,cf_internal,0.9712000000000001,46305214,RUS,66.0,Saint Petersburg,5.16.117.228,yes,1,Pilot 2,RU-RU
Russian,5869145386,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 09:39:27,2020-12-24 09:39:20,False,cf_internal,0.9719000000000001,46305217,RUS,38.0,Krasnodar,46.158.23.38,yes,1,Pilot 2,RU-RU
Russian,5869243590,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 10:08:08,2020-12-24 10:08:00,False,cf_internal,0.9731000000000001,45816206,RUS,38.0,Krasnodar,89.16.101.3,yes,1,Pilot 2,RU-RU
Russian,5869264849,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 10:14:28,2020-12-24 10:14:22,False,cf_internal,0.9596,46305251,RUS,48.0,Moscow,94.25.169.3,yes,1,Pilot 2,RU-RU
Russian,5869297650,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 10:24:08,2020-12-24 10:24:00,False,cf_internal,0.9278000000000001,46231944,RUS,,,5.8.39.67,yes,1,Pilot 2,RU-RU
Russian,5869317948,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 10:30:13,2020-12-24 10:30:11,False,cf_internal,0.9723,46305271,RUS,66.0,Saint Petersburg,5.16.117.228,yes,1,Pilot 2,RU-RU
Russian,5869344486,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 10:38:17,2020-12-24 10:38:10,False,cf_internal,0.9578000000000001,45671901,RUS,53.0,Novosibirsk,178.49.119.182,yes,1,Pilot 2,RU-RU
Russian,5869410939,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 10:58:24,2020-12-24 10:58:06,False,cf_internal,0.94,45675659,RUS,86.0,Voronezh,95.32.91.48,yes,1,Pilot 2,RU-RU
Russian,5869514787,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 11:29:26,2020-12-24 11:29:15,False,cf_internal,0.9733,46212393,RUS,80.0,Izhevsk,94.181.105.153,yes,1,Pilot 2,RU-RU
Russian,5869520804,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 11:31:16,2020-12-24 11:31:03,False,cf_internal,0.9734,46305330,RUS,41.0,Kursk,46.72.187.184,yes,1,Pilot 2,RU-RU
Russian,5869565333,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 11:47:26,2020-12-24 11:46:44,False,cf_internal,0.9061,45846719,RUS,,,81.177.142.189,yes,1,Pilot 2,RU-RU
Russian,5869610631,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 12:15:22,2020-12-24 12:15:06,False,cf_internal,0.961,45845148,RUS,71.0,Yekaterinburg,217.114.234.82,yes,1,Pilot 2,RU-RU
Russian,5869630884,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 12:28:31,2020-12-24 12:28:03,False,cf_internal,0.9731000000000001,46305390,RUS,48.0,Moscow,188.123.230.229,yes,1,Pilot 2,RU-RU
Russian,5869638811,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 12:33:48,2020-12-24 12:33:42,False,cf_internal,0.9731000000000001,46305395,RUS,23.0,Kaliningrad,95.221.27.22,yes,1,Pilot 2,RU-RU
Russian,5869644148,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 12:37:15,2020-12-24 12:37:08,False,cf_internal,0.9623,46240629,RUS,48.0,Moscow,193.42.108.86,yes,1,Pilot 2,RU-RU
Russian,5869647796,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 12:39:42,2020-12-24 12:39:27,False,cf_internal,0.9587,46305403,RUS,66.0,Saint Petersburg,5.19.3.88,yes,1,Pilot 2,RU-RU
Russian,5869651540,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 12:42:01,2020-12-24 12:41:33,False,cf_internal,0.9737,46305406,RUS,41.0,Kursk,176.194.217.40,yes,1,Pilot 2,RU-RU
Russian,5869767611,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 13:58:48,2020-12-24 13:57:55,False,cf_internal,0.9744,46305470,RUS,61.0,Rostov-na-donu,109.165.45.10,yes,1,Pilot 2,RU-RU
Russian,5869780665,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 14:13:20,2020-12-24 14:13:05,False,cf_internal,0.9752000000000001,46160577,RUS,71.0,Yekaterinburg,213.191.12.103,yes,1,Pilot 2,RU-RU
Russian,5869781945,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 14:16:13,2020-12-24 14:16:06,False,cf_internal,0.9556,46305486,RUS,66.0,Saint Petersburg,94.25.229.186,yes,1,Pilot 2,RU-RU
Russian,5869783365,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 14:19:18,2020-12-24 14:19:06,False,cf_internal,0.9642000000000001,46305489,RUS,71.0,Yekaterinburg,213.87.250.127,yes,1,Pilot 2,RU-RU
Russian,5869784841,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 14:22:33,2020-12-24 14:22:28,False,cf_internal,0.9756,46305500,RUS,,,85.209.1.9,yes,1,Pilot 2,RU-RU
Russian,5869792983,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 14:41:52,2020-12-24 14:41:43,False,cf_internal,0.9239,46305520,RUS,81.0,Ulyanovsk,176.116.137.158,yes,1,Pilot 2,RU-RU
Russian,5869808847,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 15:19:52,2020-12-24 15:19:46,False,cf_internal,0.975,45765475,RUS,31.0,Sorsk,2.61.167.66,yes,1,Pilot 2,RU-RU
Russian,5869813666,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 15:34:05,2020-12-24 15:33:05,False,cf_internal,0.9485,46305569,RUS,55.0,Orenburg,176.28.65.13,yes,1,Pilot 2,RU-RU
Russian,5869817141,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 15:44:18,2020-12-24 15:44:08,False,cf_internal,0.9749000000000001,46305586,RUS,28.0,Petrozavodsk,94.143.240.244,yes,1,Pilot 2,RU-RU
Russian,5869820437,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 15:51:32,2020-12-24 15:51:28,False,cf_internal,0.9571000000000001,45690953,RUS,34.0,Pechora,78.81.152.40,yes,1,Pilot 2,RU-RU
Russian,5869822143,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 15:56:23,2020-12-24 15:56:04,False,cf_internal,0.9590000000000001,45677397,RUS,48.0,Moscow,46.39.45.197,yes,1,Pilot 2,RU-RU
Russian,5869845247,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 16:57:22,2020-12-24 16:57:08,False,cf_internal,0.916,46082905,RUS,62.0,Ryazan,37.203.204.140,yes,1,Pilot 2,RU-RU
Russian,5869845596,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 16:58:19,2020-12-24 16:58:15,False,cf_internal,0.9490000000000001,46305647,RUS,,,81.177.174.225,yes,1,Pilot 2,RU-RU
Russian,5869868166,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 17:47:25,2020-12-24 17:46:55,False,cf_internal,0.9499000000000001,46162753,RUS,90.0,Perm,37.79.0.225,yes,1,Pilot 2,RU-RU
Russian,5869870203,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 17:52:00,2020-12-24 17:51:20,False,cf_internal,0.9549000000000001,46305710,RUS,42.0,Tosno,212.116.116.124,yes,1,Pilot 2,RU-RU
Russian,5869870803,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 17:53:22,2020-12-24 17:52:24,False,cf_internal,0.9059,46305708,RUS,,,81.177.142.250,yes,1,Pilot 2,RU-RU
Russian,5869881939,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 18:20:41,2020-12-24 18:20:28,False,cf_internal,0.9496,46305727,RUS,,,147.78.66.182,yes,1,Pilot 2,RU-RU
Russian,5869887788,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 18:35:25,2020-12-24 18:34:20,False,cf_internal,0.9156000000000001,46305740,RUS,66.0,Saint Petersburg,37.153.43.249,yes,1,Pilot 2,RU-RU
Russian,5869887874,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 18:35:41,2020-12-24 18:35:31,False,cf_internal,0.9551000000000001,46305743,RUS,29.0,Kemerovo,46.181.90.102,yes,1,Pilot 2,RU-RU
Russian,5869890825,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 18:42:33,2020-12-24 18:42:20,False,cf_internal,0.9342,46305748,RUS,,,185.189.13.198,yes,1,Pilot 2,RU-RU
Russian,5869892424,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 18:46:20,2020-12-24 18:46:10,False,cf_internal,0.97,46305753,RUS,,,81.177.166.153,yes,1,Pilot 2,RU-RU
Russian,5869900635,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 19:06:00,2020-12-24 19:05:50,False,cf_internal,0.9705,45740983,RUS,9.0,Belgorod,217.107.194.14,yes,1,Pilot 2,RU-RU
Russian,5869904113,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 19:14:59,2020-12-24 19:14:43,False,cf_internal,0.95,46243499,RUS,73.0,Kazan,176.59.99.161,yes,1,Pilot 2,RU-RU
Russian,5869905727,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 19:19:47,2020-12-24 19:19:41,False,cf_internal,0.9460000000000001,46278509,RUS,67.0,Saratov,89.178.115.90,yes,1,Pilot 2,RU-RU
Russian,5869912369,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 19:43:12,2020-12-24 19:42:49,False,cf_internal,0.9621000000000001,46305792,RUS,8.0,Ufa,37.112.20.202,yes,1,Pilot 2,RU-RU
Russian,5869915169,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 19:55:06,2020-12-24 19:54:46,False,cf_internal,0.9627,46305803,RUS,48.0,Moscow,185.195.25.99,yes,1,Pilot 2,RU-RU
Russian,5869919946,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-24 20:16:03,2020-12-24 20:15:55,False,cf_internal,0.9705,46142380,RUS,48.0,Moscow,109.252.130.179,yes,1,Pilot 2,RU-RU
Russian,5870015962,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 02:10:40,2020-12-25 02:10:24,False,cf_internal,0.9709000000000001,46306013,RUS,71.0,Verkhnyaya Salda,46.165.5.62,yes,1,Pilot 2,RU-RU
Russian,5870040468,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 04:39:26,2020-12-25 04:38:20,False,cf_internal,0.9313,46240400,RUS,8.0,Ufa,46.191.140.221,yes,1,Pilot 2,RU-RU
Russian,5870045539,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 05:16:26,2020-12-25 05:16:13,False,cf_internal,0.9359000000000001,46306108,RUS,,,185.210.143.127,yes,1,Pilot 2,RU-RU
Russian,5870051669,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 05:56:56,2020-12-25 05:56:48,False,cf_internal,0.9436,46262584,RUS,,,194.58.71.208,yes,1,Pilot 2,RU-RU
Russian,5870056677,no,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 06:25:45,2020-12-25 06:24:51,False,cf_internal,0.9028,46306149,RUS,48.0,Moscow,83.174.226.134,yes,0,Pilot 2,RU-RU
Russian,5870059438,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 06:43:38,2020-12-25 06:43:04,False,cf_internal,0.9527,46306165,RUS,33.0,Kirov,85.93.60.3,yes,1,Pilot 2,RU-RU
Russian,5870060222,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 06:48:26,2020-12-25 06:48:18,False,cf_internal,0.9332,46306169,RUS,,,81.177.167.237,yes,1,Pilot 2,RU-RU
Russian,5870060626,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 06:50:52,2020-12-25 06:50:42,False,cf_internal,0.9588000000000001,46306171,RUS,48.0,Moscow,46.39.55.164,yes,1,Pilot 2,RU-RU
Russian,5870062188,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 06:59:30,2020-12-25 06:59:11,False,cf_internal,0.9453,46306178,RUS,,,147.78.67.72,yes,1,Pilot 2,RU-RU
Russian,5870064284,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 07:10:50,2020-12-25 07:10:30,False,cf_internal,0.9682000000000001,45840322,RUS,3.0,Elekmonar,176.50.211.102,yes,1,Pilot 2,RU-RU
Russian,5870065976,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 07:19:51,2020-12-25 07:19:46,False,cf_internal,0.9685,46157868,RUS,,,95.213.193.233,yes,1,Pilot 2,RU-RU
Russian,5870070086,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 07:41:28,2020-12-25 07:41:08,False,cf_internal,0.9529000000000001,46306202,RUS,,,81.177.142.238,yes,1,Pilot 2,RU-RU
Russian,5870080288,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 08:06:26,2020-12-25 08:06:16,False,cf_internal,0.9534,46306220,RUS,51.0,Nizhniy Novgorod,5.166.204.21,yes,1,Pilot 2,RU-RU
Russian,5870082916,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 08:10:17,2020-12-25 08:10:04,False,cf_internal,0.9402,45828345,RUS,48.0,Moscow,79.135.238.252,yes,1,Pilot 2,RU-RU
Russian,5870084836,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 08:13:06,2020-12-25 08:12:55,False,cf_internal,0.9682000000000001,45671928,RUS,49.0,Murmansk,78.37.41.13,yes,1,Pilot 2,RU-RU
Russian,5870130426,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 08:59:40,2020-12-25 08:59:34,False,cf_internal,0.9686,46306278,RUS,13.0,Chelyabinsk,77.222.106.118,yes,1,Pilot 2,RU-RU
Russian,5870150926,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 09:17:17,2020-12-25 09:17:07,False,cf_internal,0.9539000000000001,46306288,RUS,72.0,Tambov,185.140.161.60,yes,1,Pilot 2,RU-RU
Russian,5870192804,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 09:51:17,2020-12-25 09:49:28,False,cf_internal,0.9102,46306228,RUS,,,81.177.175.109,yes,1,Pilot 2,RU-RU
Russian,5870195987,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 09:53:54,2020-12-25 09:53:40,False,cf_internal,0.9549000000000001,46306324,RUS,25.0,Obninsk,77.244.65.20,yes,1,Pilot 2,RU-RU
Russian,5870201639,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 09:58:32,2020-12-25 09:58:16,False,cf_internal,0.9468000000000001,46306326,RUS,66.0,Saint Petersburg,93.185.28.17,yes,1,Pilot 2,RU-RU
Russian,5870235253,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 10:25:50,2020-12-25 10:25:33,False,cf_internal,0.9549000000000001,46306350,RUS,8.0,Neftekamsk,178.129.89.74,yes,1,Pilot 2,RU-RU
Russian,5870272957,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 10:56:23,2020-12-25 10:56:03,False,cf_internal,0.9307000000000001,46306370,RUS,,,81.176.228.163,yes,1,Pilot 2,RU-RU
Russian,5870307685,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 11:23:56,2020-12-25 11:23:46,False,cf_internal,0.9669000000000001,45677438,RUS,38.0,Krasnodar,178.176.218.108,yes,1,Pilot 2,RU-RU
Russian,5870309295,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 11:31:10,2020-12-25 11:30:59,False,cf_internal,0.9558000000000001,45697840,RUS,71.0,Yekaterinburg,83.169.216.58,yes,1,Pilot 2,RU-RU
Russian,5870309370,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 11:31:32,2020-12-25 11:31:26,False,cf_internal,0.9632000000000001,46306401,RUS,8.0,Ufa,37.112.20.75,yes,1,Pilot 2,RU-RU
Russian,5870313499,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 11:52:28,2020-12-25 11:51:28,False,cf_internal,0.9668,46306416,RUS,,,147.78.65.100,yes,1,Pilot 2,RU-RU
Russian,5870315436,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 12:01:50,2020-12-25 12:01:44,False,cf_internal,0.9674,46305464,RUS,48.0,Moscow,188.32.12.36,yes,1,Pilot 2,RU-RU
Russian,5870316998,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 12:10:15,2020-12-25 12:09:39,False,cf_internal,0.8908,46306436,RUS,72.0,Tambov,78.132.236.53,yes,1,Pilot 2,RU-RU
Russian,5870318564,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 12:16:58,2020-12-25 12:16:48,False,cf_internal,0.9562,46306446,RUS,72.0,Tambov,185.140.160.205,yes,1,Pilot 2,RU-RU
Russian,5870349640,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 12:57:23,2020-12-25 12:55:58,False,cf_internal,0.9378000000000001,46306482,RUS,72.0,Tambov,91.219.101.96,yes,1,Pilot 2,RU-RU
Russian,5870361482,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 13:43:58,2020-12-25 13:43:43,False,cf_internal,0.9662000000000001,46306535,RUS,12.0,Groznyy,188.0.169.123,yes,1,Pilot 2,RU-RU
Russian,5870370425,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 14:18:57,2020-12-25 14:18:48,False,cf_internal,0.9323,46160396,RUS,8.0,Ufa,37.112.153.131,yes,1,Pilot 2,RU-RU
Russian,5870371637,yes,literature,formal,literature,neutral,medium,familiar,12,Exact Match,благоухание,aroma,аромат,aroma,2915682029,2020-12-25 14:23:59,2020-12-25 14:23:50,False,cf_internal,0.9566,46306571,RUS,32.0,Nizhnevartovsk,46.250.75.20,yes,1,Pilot 2,RU-RU
