Language,_id,rater_answer,a_domain,a_register,b_domain,b_register,difficulty,familiarity,question_,section,wordphrase_a,wordphrase_a_translation,wordphrase_b,wordphrase_b_translation,_unit_id,_created_at,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,Answer,Score,Grouping,Market
Turkish,5902608082,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 05:54:33,2021-01-21 05:54:11,False,cf_internal,0.9654,45853533,TUR,68.0,Ankara,94.54.67.195,yes,1,3A,TR-TR
Turkish,5902608441,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 05:55:11,2021-01-21 05:55:02,False,cf_internal,0.979,45840774,TUR,46.0,Kahramanmaras,31.223.13.13,yes,1,3A,TR-TR
Turkish,5902609970,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 05:57:39,2021-01-21 05:57:35,False,cf_internal,0.9666,46248097,TUR,34.0,Istanbul,176.240.19.195,yes,1,3A,TR-TR
Turkish,5902622627,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 06:23:07,2021-01-21 06:23:02,False,cf_internal,0.9712000000000001,45816391,TUR,68.0,Ankara,94.54.29.205,yes,1,3A,TR-TR
Turkish,5902634830,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 06:52:10,2021-01-21 06:52:06,False,cf_internal,0.9796,46348026,TUR,68.0,Ankara,78.187.5.10,yes,1,3A,TR-TR
Turkish,5902638618,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 07:00:36,2021-01-21 07:00:32,False,cf_internal,0.9804,45758795,TUR,34.0,Istanbul,176.218.165.116,yes,1,3A,TR-TR
Turkish,5902646424,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 07:08:09,2021-01-21 07:08:04,False,cf_internal,0.9709000000000001,45488787,TUR,,,5.25.142.184,yes,1,3A,TR-TR
Turkish,5902647429,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 07:10:26,2021-01-21 07:10:21,False,cf_internal,0.9756,46348039,TUR,68.0,Ankara,178.233.20.156,yes,1,3A,TR-TR
Turkish,5902647456,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 07:10:32,2021-01-21 07:10:23,False,cf_internal,0.9756,46348044,TUR,68.0,Ankara,178.233.20.156,yes,1,3A,TR-TR
Turkish,5902655626,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 07:18:30,2021-01-21 07:18:26,False,cf_internal,0.9804,46271556,TUR,68.0,Ankara,178.246.223.117,yes,1,3A,TR-TR
Turkish,5902656734,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 07:20:26,2021-01-21 07:20:22,False,cf_internal,0.9763000000000001,45488685,TUR,81.0,Adana,217.131.130.33,yes,1,3A,TR-TR
Turkish,5902657136,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 07:21:09,2021-01-21 07:21:05,False,cf_internal,0.981,45497461,TUR,32.0,Mersin,94.54.8.82,yes,1,3A,TR-TR
Turkish,5902679130,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 07:40:28,2021-01-21 07:40:24,False,cf_internal,0.9816,46202381,TUR,81.0,Adana,95.70.140.166,yes,1,3A,TR-TR
Turkish,5902690039,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 08:04:58,2021-01-21 08:04:52,False,cf_internal,0.9821000000000001,45495906,TUR,34.0,Istanbul,31.223.99.92,yes,1,3A,TR-TR
Turkish,5902717288,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 08:47:30,2021-01-21 08:47:12,False,cf_internal,0.9584,46348115,TUR,68.0,Ankara,213.153.243.223,yes,1,3A,TR-TR
Turkish,5902721298,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 08:58:01,2021-01-21 08:57:55,False,cf_internal,0.9645,45488846,TUR,34.0,Istanbul,31.210.107.203,yes,1,3A,TR-TR
Turkish,5902721899,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 08:59:39,2021-01-21 08:59:30,False,cf_internal,0.9815,45493533,TUR,68.0,Ankara,78.170.140.228,yes,1,3A,TR-TR
Turkish,5902723357,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 09:02:56,2021-01-21 09:02:51,False,cf_internal,0.9817,46306572,TUR,35.0,Izmir,176.88.68.234,yes,1,3A,TR-TR
Turkish,5902725566,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 09:08:24,2021-01-21 09:07:59,False,cf_internal,0.9654,44653035,GBR,,,23.106.56.37,yes,1,3A,TR-TR
Turkish,5902732859,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 09:23:04,2021-01-21 09:22:55,False,cf_internal,0.9663,46348147,TUR,68.0,Ankara,176.88.76.57,yes,1,3A,TR-TR
Turkish,5902738499,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 09:30:53,2021-01-21 09:30:28,False,cf_internal,0.971,45827748,TUR,68.0,Ankara,31.206.9.118,yes,1,3A,TR-TR
Turkish,5902738683,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 09:31:21,2021-01-21 09:31:01,False,cf_internal,0.9518000000000001,46348159,TUR,48.0,Mugla,95.0.12.165,yes,1,3A,TR-TR
Turkish,5902754156,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 09:46:42,2021-01-21 09:46:18,False,cf_internal,0.9667,46348171,TUR,35.0,Izmir,88.230.155.27,yes,1,3A,TR-TR
Turkish,5902755444,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 09:49:20,2021-01-21 09:49:11,False,cf_internal,0.979,45840092,TUR,68.0,Ankara,176.234.140.189,yes,1,3A,TR-TR
Turkish,5902759444,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 09:59:06,2021-01-21 09:59:00,False,cf_internal,0.975,46348184,TUR,34.0,Istanbul,31.155.247.9,yes,1,3A,TR-TR
Turkish,5902766220,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 10:10:13,2021-01-21 10:10:04,False,cf_internal,0.9765,46348201,TUR,63.0,Sanliurfa,5.24.4.224,yes,1,3A,TR-TR
Turkish,5902767272,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 10:12:04,2021-01-21 10:11:52,False,cf_internal,0.9768,46348196,TUR,68.0,Ankara,212.252.140.56,yes,1,3A,TR-TR
Turkish,5902768991,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 10:14:33,2021-01-21 10:14:28,False,cf_internal,0.9768,46348204,TUR,34.0,Istanbul,78.173.57.137,yes,1,3A,TR-TR
Turkish,5902769040,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 10:14:36,2021-01-21 10:14:30,False,cf_internal,0.9768,46202932,TUR,91.0,Osmaniye,213.43.118.130,yes,1,3A,TR-TR
Turkish,5902770325,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 10:16:50,2021-01-21 10:16:38,False,cf_internal,0.979,46063325,TUR,54.0,Sakarya,88.231.132.98,yes,1,3A,TR-TR
Turkish,5902781222,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 10:34:06,2021-01-21 10:33:56,False,cf_internal,0.9794,45490659,TUR,68.0,Ankara,185.205.94.247,yes,1,3A,TR-TR
Turkish,5902785404,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 10:40:32,2021-01-21 10:40:27,False,cf_internal,0.9529000000000001,45738266,TUR,34.0,Istanbul,82.222.98.184,yes,1,3A,TR-TR
Turkish,5902800364,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 11:06:05,2021-01-21 11:05:43,False,cf_internal,0.9772000000000001,46306316,TUR,34.0,Istanbul,85.99.183.176,yes,1,3A,TR-TR
Turkish,5902804689,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 11:12:42,2021-01-21 11:12:21,False,cf_internal,0.9551000000000001,46348239,TUR,16.0,Bursa,176.42.19.204,yes,1,3A,TR-TR
Turkish,5902826605,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 11:40:20,2021-01-21 11:39:53,False,cf_internal,0.9663,45747059,TUR,68.0,Ankara,149.0.160.225,yes,1,3A,TR-TR
Turkish,5902830121,no,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 11:45:46,2021-01-21 11:45:16,False,cf_internal,0.9531000000000001,45761117,TUR,34.0,Istanbul,95.5.188.193,yes,0,3A,TR-TR
Turkish,5902831585,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 11:48:04,2021-01-21 11:47:55,False,cf_internal,0.9776,45763539,POL,78.0,Warsaw,195.191.163.21,yes,1,3A,TR-TR
Turkish,5902835285,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 11:53:46,2021-01-21 11:53:36,False,cf_internal,0.9663,46154853,TUR,,,31.142.30.2,yes,1,3A,TR-TR
Turkish,5902835605,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 11:54:12,2021-01-21 11:53:46,False,cf_internal,0.9771000000000001,46068653,TUR,83.0,Gaziantep,212.252.143.65,yes,1,3A,TR-TR
Turkish,5902836692,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 11:55:46,2021-01-21 11:55:35,False,cf_internal,0.9529000000000001,45940029,TUR,55.0,Samsun,37.130.104.176,yes,1,3A,TR-TR
Turkish,5902842106,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 12:04:52,2021-01-21 12:04:44,False,cf_internal,0.9668,46348292,TUR,34.0,Istanbul,85.102.104.218,yes,1,3A,TR-TR
Turkish,5902847849,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 12:13:58,2021-01-21 12:13:50,False,cf_internal,0.977,45815738,TUR,68.0,Ankara,178.233.21.41,yes,1,3A,TR-TR
Turkish,5902848556,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 12:14:57,2021-01-21 12:14:37,False,cf_internal,0.9452,46348300,TUR,68.0,Ankara,78.175.50.231,yes,1,3A,TR-TR
Turkish,5902882144,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 12:59:55,2021-01-21 12:59:41,False,cf_internal,0.9773000000000001,46348346,TUR,32.0,Mersin,212.252.117.48,yes,1,3A,TR-TR
Turkish,5902897315,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 13:14:29,2021-01-21 13:13:37,False,cf_internal,0.9651000000000001,46113375,TUR,61.0,Trabzon,78.168.221.56,yes,1,3A,TR-TR
Turkish,5902899277,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 13:16:49,2021-01-21 13:16:32,False,cf_internal,0.9526,45638934,TUR,68.0,Ankara,46.221.70.11,yes,1,3A,TR-TR
Turkish,5902903590,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 13:21:29,2021-01-21 13:20:49,False,cf_internal,0.929,46304577,GRC,35.0,Athens,109.242.140.11,yes,1,3A,TR-TR
Turkish,5902903616,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 13:21:31,2021-01-21 13:20:51,False,cf_internal,0.9291,46304602,GRC,35.0,Athens,109.242.140.11,yes,1,3A,TR-TR
Turkish,5902916525,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 13:36:16,2021-01-21 13:36:09,False,cf_internal,0.9761000000000001,46348378,TUR,35.0,Izmir,85.107.78.76,yes,1,3A,TR-TR
Turkish,5902919665,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 13:39:51,2021-01-21 13:39:05,False,cf_internal,0.9761000000000001,46062693,TUR,34.0,Istanbul,82.222.237.104,yes,1,3A,TR-TR
Turkish,5902928782,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 13:47:30,2021-01-21 13:47:20,False,cf_internal,0.9767,46348381,TUR,68.0,Ankara,94.54.56.140,yes,1,3A,TR-TR
Turkish,5902929323,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 13:47:56,2021-01-21 13:47:46,False,cf_internal,0.9767,45662858,TUR,,,31.142.246.75,yes,1,3A,TR-TR
Turkish,5902945764,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 14:03:08,2021-01-21 14:03:04,False,cf_internal,0.9774,45490306,TUR,34.0,Istanbul,176.88.93.96,yes,1,3A,TR-TR
Turkish,5902945787,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 14:03:09,2021-01-21 14:03:07,False,cf_internal,0.9774,45863773,TUR,34.0,Istanbul,94.54.246.19,yes,1,3A,TR-TR
Turkish,5902957042,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 14:12:51,2021-01-21 14:12:03,False,cf_internal,0.9777,46271712,TUR,26.0,Eskisehir,81.213.240.89,yes,1,3A,TR-TR
Turkish,5902973932,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 14:29:12,2021-01-21 14:28:57,False,cf_internal,0.9635,46348431,TUR,34.0,Istanbul,212.252.137.189,yes,1,3A,TR-TR
Turkish,5902982280,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 14:36:35,2021-01-21 14:36:23,False,cf_internal,0.9641000000000001,45495811,TUR,68.0,Ankara,31.206.134.82,yes,1,3A,TR-TR
Turkish,5902985070,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 14:39:03,2021-01-21 14:38:42,False,cf_internal,0.9752000000000001,46348458,TUR,46.0,Kahramanmaras,213.186.157.48,yes,1,3A,TR-TR
Turkish,5902999855,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 14:50:14,2021-01-21 14:49:40,False,cf_internal,0.9648,46307670,TUR,41.0,Kocaeli,95.10.206.106,yes,1,3A,TR-TR
Turkish,5902999860,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 14:50:14,2021-01-21 14:49:42,False,cf_internal,0.9756,45861886,TUR,35.0,Izmir,89.252.151.224,yes,1,3A,TR-TR
Turkish,5903001684,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 14:51:34,2021-01-21 14:51:29,False,cf_internal,0.9756,45630286,TUR,34.0,Istanbul,24.133.136.9,yes,1,3A,TR-TR
Turkish,5903012597,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 14:59:51,2021-01-21 14:59:45,False,cf_internal,0.9662000000000001,46348485,TUR,68.0,Ankara,78.174.17.162,yes,1,3A,TR-TR
Turkish,5903026563,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 15:11:32,2021-01-21 15:11:28,False,cf_internal,0.9666,46348501,TUR,,,5.24.162.32,yes,1,3A,TR-TR
Turkish,5903045642,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 15:29:16,2021-01-21 15:29:07,False,cf_internal,0.9768,46277678,TUR,68.0,Ankara,46.155.49.91,yes,1,3A,TR-TR
Turkish,5903070379,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 15:52:09,2021-01-21 15:52:02,False,cf_internal,0.9753000000000001,46348546,TUR,14.0,Bolu,88.245.252.100,yes,1,3A,TR-TR
Turkish,5903096447,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 16:15:36,2021-01-21 16:15:30,False,cf_internal,0.9756,46348572,TUR,34.0,Istanbul,37.155.123.181,yes,1,3A,TR-TR
Turkish,5903100243,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 16:19:12,2021-01-21 16:19:08,False,cf_internal,0.9767,46348577,TUR,68.0,Ankara,24.133.65.13,yes,1,3A,TR-TR
Turkish,5903101346,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 16:20:12,2021-01-21 16:20:06,False,cf_internal,0.9653,45495771,TUR,68.0,Ankara,31.206.146.147,yes,1,3A,TR-TR
Turkish,5903117451,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 16:34:26,2021-01-21 16:34:18,False,cf_internal,0.9546,46198245,TUR,34.0,Istanbul,159.146.40.247,yes,1,3A,TR-TR
Turkish,5903121333,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 16:38:03,2021-01-21 16:37:53,False,cf_internal,0.9769000000000001,46348596,TUR,68.0,Ankara,5.46.60.11,yes,1,3A,TR-TR
Turkish,5903166524,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 16:57:09,2021-01-21 16:56:54,False,cf_internal,0.9772000000000001,46348641,TUR,93.0,Düzce,95.7.222.182,yes,1,3A,TR-TR
Turkish,5903169599,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 16:59:36,2021-01-21 16:59:30,False,cf_internal,0.9755,46348643,TUR,7.0,Antalya,195.142.71.219,yes,1,3A,TR-TR
Turkish,5903181701,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 17:10:36,2021-01-21 17:10:33,False,cf_internal,0.9668,45897074,TUR,60.0,Tokat,95.70.190.205,yes,1,3A,TR-TR
Turkish,5903187017,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 17:15:11,2021-01-21 17:14:51,False,cf_internal,0.9773000000000001,46203194,TUR,34.0,Istanbul,85.99.16.96,yes,1,3A,TR-TR
Turkish,5903194915,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 17:20:13,2021-01-21 17:20:07,False,cf_internal,0.9758,46348671,TUR,32.0,Mersin,176.232.77.99,yes,1,3A,TR-TR
Turkish,5903204194,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 17:25:05,2021-01-21 17:24:59,False,cf_internal,0.9758,46208392,TUR,16.0,Bursa,46.106.227.99,yes,1,3A,TR-TR
Turkish,5903226831,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 17:36:20,2021-01-21 17:36:11,False,cf_internal,0.9296000000000001,46348695,TUR,68.0,Ankara,176.88.74.1,yes,1,3A,TR-TR
Turkish,5903260725,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 17:48:08,2021-01-21 17:48:05,False,cf_internal,0.976,46201055,TUR,34.0,Istanbul,82.222.48.202,yes,1,3A,TR-TR
Turkish,5903261340,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 17:48:19,2021-01-21 17:48:12,False,cf_internal,0.9755,45749997,TUR,43.0,Kütahya,176.42.27.198,yes,1,3A,TR-TR
Turkish,5903265012,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 17:49:43,2021-01-21 17:49:37,False,cf_internal,0.9756,46348718,TUR,34.0,Istanbul,176.234.229.197,yes,1,3A,TR-TR
Turkish,5903265034,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 17:49:44,2021-01-21 17:49:29,False,cf_internal,0.9431,45853631,TUR,68.0,Ankara,78.162.141.124,yes,1,3A,TR-TR
Turkish,5903271462,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 17:53:07,2021-01-21 17:53:01,False,cf_internal,0.966,45847006,TUR,68.0,Ankara,176.88.87.106,yes,1,3A,TR-TR
Turkish,5903283941,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 17:57:54,2021-01-21 17:57:40,False,cf_internal,0.9766,45488889,TUR,16.0,Bursa,176.42.26.209,yes,1,3A,TR-TR
Turkish,5903284366,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 17:58:00,2021-01-21 17:57:28,False,cf_internal,0.9766,45488743,TUR,,,85.153.228.3,yes,1,3A,TR-TR
Turkish,5903284823,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 17:58:09,2021-01-21 17:58:02,False,cf_internal,0.9203,46348724,TUR,35.0,Izmir,88.248.56.12,yes,1,3A,TR-TR
Turkish,5903290742,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 17:59:21,2021-01-21 17:59:08,False,cf_internal,0.9766,46305637,TUR,68.0,Ankara,178.233.22.10,yes,1,3A,TR-TR
Turkish,5903297815,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 18:01:46,2021-01-21 18:01:42,False,cf_internal,0.975,45648349,TUR,34.0,Istanbul,107.150.95.36,yes,1,3A,TR-TR
Turkish,5903323989,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 18:14:17,2021-01-21 18:14:13,False,cf_internal,0.9764,45989393,TUR,7.0,Antalya,31.206.97.99,yes,1,3A,TR-TR
Turkish,5903325642,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 18:15:03,2021-01-21 18:14:44,False,cf_internal,0.9418000000000001,46305233,TUR,26.0,Eskisehir,85.104.51.199,yes,1,3A,TR-TR
Turkish,5903327719,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 18:15:59,2021-01-21 18:15:51,False,cf_internal,0.9661000000000001,45840052,TUR,10.0,Balikesir,46.1.174.162,yes,1,3A,TR-TR
Turkish,5903381414,no,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 18:41:27,2021-01-21 18:40:42,False,cf_internal,0.9502,46348793,TUR,34.0,Istanbul,85.99.16.49,yes,0,3A,TR-TR
Turkish,5903403826,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 18:50:32,2021-01-21 18:50:17,False,cf_internal,0.9522,46348814,TUR,48.0,Mugla,88.230.53.244,yes,1,3A,TR-TR
Turkish,5903404549,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 18:50:52,2021-01-21 18:50:48,False,cf_internal,0.9639000000000001,45958988,TUR,34.0,Istanbul,212.253.214.224,yes,1,3A,TR-TR
Turkish,5903414275,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 18:55:26,2021-01-21 18:55:21,False,cf_internal,0.9659000000000001,46348784,TUR,68.0,Ankara,31.200.9.11,yes,1,3A,TR-TR
Turkish,5903421182,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 18:58:46,2021-01-21 18:58:27,False,cf_internal,0.9659000000000001,45494888,TUR,68.0,Ankara,78.175.236.242,yes,1,3A,TR-TR
Turkish,5903430546,yes,general words,formal,general words,neutral,hard,unfamiliar,15,Exact Match,ivedi,urgent,acil,urgent,2936096534,2021-01-21 19:03:20,2021-01-21 19:03:17,False,cf_internal,0.9741000000000001,46305036,TUR,34.0,Istanbul,213.74.86.36,yes,1,3A,TR-TR
